tenure,TotalCharges,SeniorCitizen,Contract_One year,Contract_Two year,InternetService_Fiber optic,InternetService_No,PaymentMethod_Electronic check,OnlineSecurity_Yes,PaperlessBilling,Churn
49,3024.15,0,0,0,0,0,0,1,0,0
36,2188.5,0,1,0,0,0,0,1,1,0
42,4138.05,0,0,0,1,0,1,0,1,1
4,102.5,1,0,0,0,0,0,0,1,1
12,872.65,0,1,0,0,0,0,0,0,1
31,2724.25,0,0,0,1,0,1,1,0,0
5,413.25,0,0,0,1,0,1,1,1,0
66,1374.2,0,0,1,0,1,0,0,0,0
15,757.1,1,0,0,0,0,0,0,0,1
64,6692.65,0,0,1,1,0,0,0,1,0
10,218.5,0,0,0,0,1,0,0,1,0
7,608.8,0,0,0,1,0,1,0,1,1
29,1004.75,0,0,0,0,0,1,0,0,0
57,1125.6,0,0,1,0,1,0,0,0,0
46,3847.6,0,0,0,1,0,0,1,0,0
53,978.0,0,0,1,0,1,0,0,0,0
17,1387.35,0,1,0,0,0,0,1,0,0
38,746.05,0,0,1,0,1,0,0,1,0
15,304.6,0,1,0,0,1,0,0,0,0
22,1098.85,0,0,0,0,0,1,0,1,0
14,1139.2,0,0,0,1,0,1,0,1,1
57,4368.95,0,1,0,0,0,0,0,0,0
11,827.7,1,0,0,1,0,0,0,1,0
1,20.35,0,0,1,0,1,0,0,0,0
12,262.05,0,0,1,0,1,0,0,0,0
3,279.55,1,0,0,1,0,1,0,1,1
36,3512.5,0,0,0,1,0,1,0,1,0
16,1483.25,0,0,0,1,0,1,1,1,1
65,4653.85,0,1,0,0,0,0,1,0,1
2,151.75,0,0,0,1,0,1,0,0,0
42,4400.75,0,0,0,1,0,1,1,1,1
72,8033.1,0,0,1,1,0,0,1,0,0
62,1253.65,0,0,1,0,1,0,0,0,0
6,552.65,0,0,0,1,0,1,0,1,0
48,1036.0,0,0,1,0,1,0,0,1,0
35,4025.5,0,0,1,1,0,1,1,1,0
52,928.4,0,1,0,0,1,0,0,0,0
1,24.9,0,0,0,0,0,0,0,1,0
6,460.25,0,0,0,1,0,1,0,1,1
71,6506.15,0,0,1,0,0,0,1,0,0
67,5598.3,0,1,0,1,0,0,1,0,0
60,4374.55,1,1,0,0,0,1,1,1,0
23,678.75,0,0,0,0,0,0,0,1,0
39,2191.7,0,1,0,0,0,0,0,0,0
15,239.75,0,1,0,0,1,0,0,1,0
53,5485.5,1,0,0,1,0,1,0,1,1
24,609.05,0,0,1,0,1,0,0,0,0
37,683.75,0,0,0,0,1,1,0,0,0
5,404.2,0,0,0,1,0,1,0,1,1
50,5189.75,1,1,0,1,0,1,0,1,0
54,5060.9,0,1,0,1,0,0,0,1,0
3,233.65,0,0,0,1,0,1,1,1,0
68,7176.55,0,1,0,1,0,1,0,0,1
5,291.45,0,0,0,0,0,1,0,0,0
33,689.75,0,0,1,0,1,0,0,0,0
41,3263.9,0,1,0,0,0,1,0,1,0
34,1993.2,0,1,0,0,0,0,1,0,0
13,254.5,0,0,0,0,1,0,0,1,0
20,347.65,0,0,0,0,1,0,0,1,0
51,967.9,1,0,1,0,1,0,0,0,0
3,242.95,0,0,0,1,0,0,0,1,1
41,1841.9,0,0,0,0,0,0,0,0,0
13,232.1,0,0,0,0,1,0,0,0,0
35,809.25,0,0,1,0,1,0,0,0,0
12,866.45,0,0,0,1,0,0,1,0,1
4,360.55,0,0,0,1,0,0,1,1,0
43,2076.2,0,0,0,0,0,0,0,1,1
12,355.9,1,0,0,0,0,0,0,1,0
68,7299.65,1,0,0,1,0,1,0,1,1
25,2291.2,1,0,0,1,0,1,0,1,1
7,129.15,0,1,0,0,1,0,0,0,0
66,7491.75,1,1,0,1,0,1,0,1,1
53,5835.5,0,1,0,1,0,1,1,0,0
63,7031.45,1,0,0,1,0,0,1,1,0
70,7723.9,0,0,1,1,0,0,1,1,1
27,1032.0,1,0,0,0,0,0,0,0,1
1,70.75,0,0,0,1,0,0,0,0,1
5,109.6,0,0,0,0,1,0,0,0,0
37,727.8,1,1,0,0,1,0,0,0,0
3,130.75,0,0,0,0,0,0,0,1,1
12,893.0,0,0,0,1,0,1,0,1,0
38,763.1,0,1,0,0,1,0,0,0,0
9,781.4,0,0,0,1,0,0,0,1,0
13,902.25,0,0,0,0,0,1,1,1,0
29,2653.65,1,0,0,1,0,1,0,1,1
47,1016.7,0,0,1,0,1,0,0,0,0
61,5943.65,0,0,0,1,0,0,1,0,0
16,275.7,0,0,0,0,1,0,0,0,0
41,3126.45,0,0,1,0,0,1,1,0,0
43,1070.15,0,0,1,0,1,1,0,1,0
36,3457.9,0,0,0,1,0,0,0,1,1
6,340.4,0,0,0,0,0,1,0,1,0
58,4299.2,0,1,0,0,0,0,1,1,0
19,1093.2,0,0,0,0,0,0,0,1,0
11,521.9,0,0,0,0,0,0,0,1,0
39,1630.4,0,1,0,0,0,0,1,1,0
8,713.6,1,0,0,1,0,1,0,1,0
26,1265.65,0,0,0,0,0,0,0,1,0
53,4003.85,1,0,0,1,0,0,0,1,0
70,1401.4,0,0,1,0,1,0,0,1,0
1,45.3,0,0,0,0,0,0,0,1,1
59,1510.5,0,0,1,0,1,0,0,0,0
2,178.1,0,0,0,1,0,1,0,0,1
7,264.8,0,1,0,0,0,0,1,0,0
12,480.6,0,0,0,0,0,1,0,1,1
59,4541.9,0,1,0,0,0,0,0,0,0
61,4976.15,0,0,1,0,0,0,0,1,0
72,7542.25,0,0,1,1,0,0,1,1,0
13,251.25,0,0,0,0,1,0,0,0,0
64,1595.5,0,1,0,0,1,0,0,0,0
1,23.45,0,0,0,0,0,1,0,1,1
10,685.55,0,1,0,0,0,0,0,0,0
65,3874.1,0,1,0,0,0,0,1,0,0
62,6891.4,0,0,1,1,0,0,1,0,0
55,4916.95,0,1,0,0,0,1,1,1,0
25,1373.0,0,0,0,0,0,1,0,0,0
1,29.7,0,0,0,0,0,0,1,0,1
1,49.8,0,0,0,0,0,0,1,1,0
59,6039.9,0,0,0,1,0,1,0,0,1
64,1548.65,1,0,1,0,1,0,0,1,0
36,3440.25,0,0,0,1,0,0,0,1,0
3,151.3,0,0,0,0,0,0,0,1,1
61,4226.7,0,0,1,0,0,0,1,1,0
26,1023.75,0,1,0,0,0,0,0,1,0
1,55.4,0,0,0,0,0,1,0,1,1
1,90.6,1,0,0,1,0,1,0,1,1
68,7074.4,0,0,1,1,0,0,1,1,0
2,156.35,1,0,0,1,0,0,0,1,1
72,6849.75,0,0,1,1,0,0,1,1,0
71,3263.6,0,0,1,0,0,1,0,1,0
57,1252.85,0,0,1,0,1,0,0,0,0
4,67.55,0,0,0,0,1,0,0,1,0
1,70.2,1,0,0,1,0,1,0,1,0
72,5750.0,0,0,1,0,0,0,1,0,0
21,1549.75,0,1,0,0,0,0,1,1,0
71,1810.55,0,0,1,0,1,0,0,0,0
29,2952.85,1,0,0,1,0,0,0,1,1
69,7467.55,1,0,1,1,0,0,1,0,0
64,5484.4,0,0,1,0,0,0,1,1,0
16,294.9,0,0,0,0,1,0,0,0,0
4,97.5,0,1,0,0,1,1,0,0,0
52,5916.45,0,1,0,1,0,0,1,1,1
2,113.35,0,0,0,0,0,0,1,1,1
1,19.95,0,0,0,0,1,0,0,0,0
18,476.8,0,0,0,0,0,0,0,0,0
2,101.65,0,0,0,0,0,0,0,0,0
19,1130.85,0,0,0,0,0,0,0,1,0
40,3532.25,0,0,0,1,0,0,0,0,0
66,6891.45,1,1,0,1,0,1,0,1,0
21,1570.7,0,0,0,1,0,0,0,0,0
8,520.95,0,0,0,0,0,1,0,1,0
72,7854.9,0,0,1,1,0,0,1,1,0
48,3581.4,0,1,0,0,0,0,0,1,0
69,1447.9,0,0,1,0,1,0,0,1,0
72,8547.15,0,0,1,1,0,1,1,1,0
14,727.85,0,1,0,0,0,0,0,0,0
6,357.6,0,0,0,0,0,1,0,0,0
8,159.35,0,0,1,0,1,0,0,0,0
17,280.85,0,1,0,0,1,0,0,0,0
65,6069.25,0,1,0,1,0,1,1,0,0
57,3274.35,0,1,0,0,0,0,1,1,0
13,1359.0,0,0,0,1,0,0,0,1,1
19,1777.9,1,0,0,1,0,0,0,1,1
56,6109.65,0,1,0,1,0,0,1,0,0
14,1122.4,0,0,0,1,0,1,0,1,0
52,2020.9,0,0,0,0,0,1,1,1,0
58,3795.45,0,0,1,0,0,0,1,1,0
47,4504.55,1,0,0,1,0,1,0,1,1
67,3579.15,0,0,0,0,0,0,0,1,0
2,49.7,0,0,0,0,0,0,0,1,0
6,276.5,1,0,0,0,0,0,0,0,0
71,8175.9,0,0,1,1,0,0,1,1,0
46,890.35,0,0,1,0,1,0,0,0,0
5,259.8,0,0,0,0,0,0,1,0,1
67,5588.8,1,0,0,1,0,0,1,0,0
3,50.6,0,0,0,0,1,0,0,0,0
3,58.0,0,0,0,0,1,0,0,0,0
52,5568.35,1,0,0,1,0,1,1,1,1
42,2203.65,0,0,0,0,0,1,0,1,1
50,938.95,0,1,0,0,1,0,0,1,0
23,2024.1,1,0,0,1,0,1,1,1,0
67,3623.95,0,0,1,0,0,0,1,0,0
25,2369.05,0,0,0,1,0,1,0,1,1
39,3877.95,1,1,0,1,0,0,1,0,0
69,4577.9,0,0,1,0,0,0,1,1,0
1,25.85,0,1,0,0,0,0,0,0,0
32,2871.5,0,0,0,1,0,1,0,0,0
9,672.55,0,0,0,1,0,1,0,0,1
16,1573.7,0,0,0,1,0,0,0,1,1
60,1270.55,0,0,1,0,1,0,0,1,0
72,7711.45,0,0,1,1,0,0,0,1,0
5,126.05,0,0,0,0,1,0,0,0,1
26,2193.65,1,0,0,1,0,0,1,1,0
3,64.55,0,0,0,0,1,0,0,0,1
2,31.2,0,0,0,0,1,1,0,1,0
2,38.25,0,1,0,0,1,0,0,0,0
36,3348.1,0,1,0,0,0,0,1,1,0
7,533.6,0,0,0,1,0,0,1,0,0
60,2907.55,1,0,1,0,0,0,0,1,0
19,1620.8,0,0,0,1,0,1,0,1,0
45,3480.35,1,0,1,0,0,0,1,0,0
4,293.85,1,0,0,1,0,1,0,1,0
31,3243.45,0,0,0,1,0,1,0,1,1
47,4137.2,0,0,0,1,0,1,1,0,0
1,79.25,0,0,0,1,0,1,0,1,1
1,44.9,0,0,0,0,0,0,0,1,1
1,19.4,0,0,0,0,1,0,0,0,0
59,5348.65,1,0,0,1,0,0,0,1,0
10,659.65,0,0,0,1,0,1,0,1,1
35,3180.5,1,0,0,1,0,0,1,0,0
4,118.5,0,0,0,0,0,1,0,1,1
32,3023.85,0,1,0,1,0,1,1,1,0
43,3365.85,0,0,0,1,0,1,0,1,1
4,195.3,0,0,0,0,0,1,0,0,1
54,1031.1,1,0,1,0,1,0,0,1,0
11,997.65,1,0,0,1,0,0,0,1,1
66,6471.85,1,0,1,1,0,0,1,1,0
61,6241.35,0,1,0,1,0,1,0,1,0
72,6501.35,0,0,1,0,0,0,1,0,0
44,2317.1,0,1,0,0,0,1,0,1,0
41,2237.55,0,0,0,0,0,0,0,1,0
50,5231.3,0,1,0,1,0,1,1,1,0
47,5275.8,0,1,0,1,0,0,1,1,1
8,165.5,0,0,1,0,1,0,0,0,0
18,358.5,0,0,0,0,1,0,0,0,0
72,6614.9,0,0,1,0,0,0,1,1,0
1,80.5,0,0,0,1,0,1,0,0,1
42,2421.75,1,0,0,0,0,1,0,0,0
18,1294.6,1,0,0,1,0,1,0,1,0
13,1299.1,0,1,0,1,0,0,0,1,0
68,5733.4,0,1,0,1,0,0,0,1,0
4,305.55,0,0,0,1,0,0,0,1,1
69,7430.75,0,0,1,1,0,0,1,1,0
17,900.5,0,0,0,0,0,0,0,0,1
25,630.6,0,0,1,0,1,0,0,0,0
43,3856.75,1,0,0,1,0,0,0,1,1
59,1222.65,0,0,1,0,1,0,0,0,0
5,374.8,1,0,0,1,0,1,1,0,0
21,1625.0,0,1,0,0,0,0,1,0,1
69,7234.8,0,1,0,1,0,0,1,1,0
13,331.85,0,0,0,0,0,0,0,1,0
42,3959.35,0,0,0,1,0,0,0,1,1
52,5088.4,0,0,0,1,0,0,0,1,0
46,3969.4,1,0,0,1,0,1,1,0,1
61,4860.85,0,0,1,0,0,0,1,1,0
29,788.05,0,1,0,0,0,0,0,1,0
25,1266.35,0,1,0,0,0,0,0,1,0
5,470.95,0,0,0,1,0,1,0,1,1
15,688.2,0,1,0,0,0,1,0,0,0
19,387.7,0,0,1,0,1,0,0,0,0
44,845.25,0,0,1,0,1,0,0,0,0
6,560.6,1,0,0,1,0,1,0,1,1
58,4230.25,0,0,1,0,0,0,1,0,0
62,4983.05,0,1,0,1,0,0,1,1,0
70,4113.15,0,1,0,0,0,0,0,1,0
1,25.7,1,0,0,0,0,0,0,1,1
10,521.0,0,0,1,0,0,0,1,0,0
26,471.85,0,1,0,0,1,0,0,1,0
66,5976.9,0,0,0,1,0,0,0,0,0
7,506.9,0,0,0,1,0,1,0,1,1
51,4299.75,0,1,0,1,0,0,0,0,0
72,7548.6,0,0,1,1,0,0,1,1,0
65,1654.75,0,0,1,0,1,0,0,0,0
2,80.35,0,0,0,0,0,0,0,0,1
70,4551.5,0,1,0,0,0,0,1,0,0
72,6227.5,0,0,1,0,0,0,0,1,0
1,20.05,0,0,0,0,1,0,0,0,0
1,76.4,1,0,0,1,0,0,0,1,1
5,514.0,0,0,0,1,0,1,0,1,1
3,57.5,0,0,0,0,1,0,0,0,0
58,1474.35,0,0,1,0,1,0,0,1,0
22,880.2,1,0,0,0,0,0,1,0,1
33,3270.25,1,0,0,1,0,0,0,1,0
1,69.95,0,0,0,1,0,1,0,0,1
54,3919.15,1,0,0,1,0,0,0,0,0
72,7285.7,0,0,1,1,0,1,0,1,0
1,93.3,0,0,0,1,0,1,0,1,1
3,169.05,0,0,0,0,0,1,0,1,1
72,7658.3,0,0,1,1,0,0,1,0,0
72,5959.3,0,0,1,0,0,0,1,1,0
54,5295.7,1,0,0,1,0,0,0,1,0
59,4693.2,0,1,0,0,0,1,0,1,0
54,3512.9,0,0,1,0,0,0,1,1,0
60,5231.2,0,0,1,1,0,1,0,1,0
60,3603.45,0,0,1,0,0,0,0,0,0
3,217.45,0,0,0,1,0,1,0,0,0
69,6875.35,0,0,1,1,0,0,1,0,0
1,19.25,0,0,0,0,1,1,0,0,0
50,2021.35,0,0,0,0,0,0,1,1,0
56,2564.95,0,0,0,0,0,0,0,1,0
60,5611.75,0,0,1,1,0,1,1,1,0
69,7610.1,1,1,0,1,0,0,1,1,0
1,35.05,0,0,0,0,0,0,0,0,1
1,73.0,1,0,0,1,0,1,0,1,1
3,45.75,0,0,0,0,1,0,0,1,0
60,4543.95,0,0,1,0,0,0,0,0,0
13,450.4,0,0,1,0,0,0,0,0,0
62,1297.35,0,0,1,0,1,0,0,0,0
45,4442.75,0,1,0,1,0,0,1,0,0
25,1423.15,0,1,0,0,0,1,0,0,0
44,4378.35,0,0,1,1,0,0,0,0,0
2,74.2,0,0,0,0,0,0,0,1,0
33,2716.3,1,0,0,1,0,0,0,1,1
1,70.1,0,0,0,1,0,1,0,1,1
22,450.65,0,1,0,0,1,0,0,0,0
35,1175.85,0,0,0,0,0,0,0,1,0
29,558.8,0,0,1,0,1,0,0,0,0
27,2220.1,1,1,0,1,0,1,1,1,0
54,3283.05,0,1,0,0,0,1,0,1,0
2,142.35,1,0,0,1,0,1,0,1,1
57,4939.25,0,1,0,1,0,1,0,1,0
62,4237.5,0,0,1,0,0,0,1,0,0
15,335.95,0,1,0,0,1,0,0,0,0
2,33.2,0,0,0,0,1,0,0,0,1
70,7188.5,0,0,1,1,0,0,0,1,0
21,926.25,0,0,0,0,0,1,0,1,0
23,1119.35,0,1,0,0,0,1,0,1,0
6,116.6,0,1,0,0,1,0,0,0,0
4,68.8,0,0,1,0,1,0,0,0,0
3,287.4,0,0,0,1,0,0,1,1,1
23,2341.55,0,0,0,1,0,1,0,1,0
26,1362.85,0,1,0,0,0,0,1,0,0
8,163.6,0,0,0,0,1,0,0,0,0
26,2254.2,0,0,0,1,0,1,0,1,1
2,145.15,0,0,0,1,0,1,0,1,0
67,7752.3,0,0,1,1,0,0,1,0,1
71,6585.35,0,0,1,1,0,0,0,1,1
59,4786.1,0,1,0,0,0,0,1,0,0
39,3835.55,0,1,0,1,0,1,0,0,0
21,397.0,0,0,1,0,1,0,0,0,0
1,19.7,0,0,0,0,1,0,0,0,1
48,1027.25,0,0,1,0,1,0,0,0,0
31,1580.1,1,1,0,0,0,0,1,1,0
64,7222.75,0,1,0,1,0,1,1,0,0
46,3769.7,0,0,0,1,0,0,0,1,0
52,4233.95,0,0,1,0,0,0,0,1,0
67,1680.25,0,0,1,0,1,0,0,1,0
67,3725.5,1,0,0,0,0,1,0,0,0
5,413.65,0,0,0,1,0,1,0,0,1
71,7707.7,0,0,1,1,0,1,0,0,0
9,714.15,0,0,0,1,0,0,0,1,1
26,2497.2,1,0,0,1,0,1,1,1,1
71,8309.55,0,1,0,1,0,0,1,1,0
32,601.55,0,0,0,0,1,0,0,0,0
2,139.25,0,0,0,1,0,1,0,0,0
71,1888.25,0,0,1,0,1,0,0,0,0
60,2773.9,0,1,0,0,0,1,1,1,0
55,5409.75,1,1,0,1,0,1,0,1,0
54,5643.4,0,1,0,1,0,0,1,1,1
2,197.7,0,0,0,1,0,1,0,1,1
6,401.3,0,0,0,1,0,0,0,1,0
48,3238.4,0,0,1,0,0,0,1,1,0
63,1573.05,0,0,1,0,1,0,0,0,0
1,79.15,0,0,0,1,0,1,0,1,1
12,235.8,0,0,0,0,1,0,0,0,0
54,1364.75,1,0,0,0,0,0,0,1,0
30,1985.15,0,1,0,0,0,1,0,1,0
30,655.85,0,0,0,0,1,0,0,0,1
4,303.15,0,0,0,1,0,1,0,1,1
40,4335.2,0,1,0,1,0,0,0,1,0
9,647.5,0,0,0,1,0,1,0,1,0
17,1574.45,0,0,0,1,0,1,1,0,1
62,2748.7,0,0,1,0,0,0,0,1,0
28,2483.65,0,1,0,1,0,0,0,1,0
70,6367.2,0,0,1,0,0,0,1,0,0
46,4904.2,0,0,1,1,0,0,0,1,0
23,2044.95,0,0,0,1,0,0,0,0,0
47,1794.8,0,1,0,0,0,1,1,0,0
68,7173.15,0,0,1,1,0,0,1,1,0
60,6441.4,1,1,0,1,0,1,0,1,1
67,7039.05,0,0,1,1,0,1,0,1,0
14,921.4,0,0,0,0,0,1,0,1,0
57,4018.35,0,0,0,1,0,1,0,1,0
55,5448.6,0,1,0,1,0,0,1,0,0
1,20.25,0,0,0,0,1,0,0,1,0
1,49.9,0,0,0,0,0,0,0,1,1
23,2085.45,0,0,0,1,0,0,0,1,0
13,1358.85,0,0,0,1,0,1,1,1,1
47,5135.15,0,0,0,1,0,1,0,1,0
38,730.1,0,1,0,0,1,0,0,0,0
38,2869.85,1,0,0,1,0,0,0,1,1
2,118.25,1,0,0,0,0,0,0,1,0
1,49.25,1,0,0,0,0,0,0,1,1
15,1108.6,0,0,0,1,0,0,0,1,0
26,1815.65,0,0,0,1,0,0,0,1,0
35,730.4,0,0,1,0,1,0,0,0,0
3,75.45,0,0,0,0,1,0,0,1,0
50,5071.05,0,0,0,1,0,1,0,0,1
42,4014.6,0,0,0,1,0,1,1,1,0
10,568.85,0,0,0,0,0,0,1,1,0
61,5860.7,0,1,0,1,0,0,1,0,0
68,7279.35,0,0,1,1,0,0,1,0,0
10,1064.95,0,1,0,1,0,1,1,1,0
65,5769.6,0,1,0,1,0,1,1,0,1
72,5886.85,0,0,1,0,0,0,1,1,0
55,4238.45,0,0,0,1,0,1,0,0,0
1,20.3,0,0,0,0,1,0,0,1,1
7,418.3,0,0,0,0,0,0,0,0,0
2,136.05,0,0,0,1,0,0,0,1,0
9,708.2,0,0,0,1,0,1,1,1,0
27,788.55,0,0,1,0,1,0,0,1,0
7,700.85,1,0,0,1,0,1,0,1,1
64,4378.8,0,0,1,0,0,0,0,1,0
70,3442.8,0,0,1,0,0,0,1,0,0
2,181.7,1,0,0,1,0,1,0,1,1
67,7171.7,1,0,1,1,0,1,1,1,0
45,4016.85,0,0,0,1,0,0,0,1,1
24,553.0,0,0,1,0,1,0,0,0,0
4,96.85,0,0,1,0,1,0,0,0,0
44,4122.9,0,0,0,1,0,0,0,1,0
72,1482.3,0,0,1,0,1,0,0,1,0
1,74.3,0,0,0,1,0,0,0,1,1
66,1240.8,0,0,1,0,1,0,0,0,0
1,44.65,0,0,0,0,0,0,0,1,1
13,1095.3,0,0,0,1,0,1,1,0,1
10,788.8,0,0,0,1,0,0,0,1,1
65,6578.55,1,0,0,1,0,1,0,1,0
1,19.55,0,0,0,0,1,0,0,0,0
38,2802.3,0,1,0,0,0,1,1,0,0
23,857.75,0,0,1,0,0,0,1,0,0
10,184.4,0,1,0,0,1,0,0,0,0
4,364.55,0,0,0,1,0,1,0,1,1
72,6093.3,0,0,1,0,0,0,1,1,0
35,1861.1,0,0,0,0,0,1,0,0,0
1,20.4,0,0,0,0,1,0,0,0,1
58,1079.65,0,0,1,0,1,0,0,0,0
70,7475.1,0,1,0,1,0,1,0,1,0
38,2862.55,0,1,0,0,0,0,0,0,0
60,3069.45,0,0,0,0,0,1,0,1,0
26,2349.8,0,0,0,1,0,0,1,1,0
8,469.25,0,1,0,0,0,0,1,0,0
41,4213.35,0,1,0,1,0,1,0,1,1
36,3301.05,1,0,0,1,0,0,0,1,0
54,3529.95,1,1,0,0,0,0,0,0,0
71,7723.7,0,0,1,1,0,0,0,1,1
55,4144.9,0,0,0,1,0,1,0,1,0
72,4265.0,0,0,1,0,0,0,1,0,0
3,154.65,0,0,0,0,0,0,1,1,1
54,3246.45,0,0,1,0,0,0,0,1,0
72,8337.45,0,0,1,1,0,0,1,1,0
52,5731.4,0,0,1,1,0,1,1,1,0
60,6176.6,1,1,0,1,0,0,1,1,0
39,1905.4,0,0,0,0,0,0,0,1,0
15,931.9,0,1,0,0,0,0,0,0,0
69,7348.8,0,0,1,1,0,0,0,1,1
43,776.25,0,1,0,0,1,0,0,1,0
63,5243.05,1,1,0,0,0,0,1,0,0
2,141.65,1,0,0,1,0,1,0,0,0
72,7679.65,0,0,1,1,0,0,1,1,0
32,2954.5,0,0,0,1,0,0,0,1,1
40,1006.9,0,0,1,0,1,0,0,0,0
58,2540.1,0,1,0,0,0,1,1,1,0
67,3097.2,0,0,1,0,0,1,1,0,0
51,3807.35,1,0,0,1,0,1,1,1,1
31,2484.0,0,1,0,0,0,0,0,1,0
69,5785.65,1,0,0,1,0,0,1,1,0
32,2619.15,0,1,0,1,0,1,0,1,0
21,1524.85,0,0,1,0,0,0,1,0,0
52,2790.65,0,1,0,0,0,1,1,0,0
72,1784.5,0,0,1,0,1,0,0,0,0
72,3937.45,0,0,1,0,0,1,0,1,1
52,2276.1,0,1,0,0,0,0,1,0,0
41,2029.05,0,1,0,0,0,0,0,0,0
41,802.35,0,0,1,0,1,0,0,0,0
6,418.4,0,0,0,1,0,0,0,1,1
67,4653.25,0,1,0,0,0,0,1,1,0
16,275.9,0,0,0,0,1,0,0,0,0
17,343.45,0,0,1,0,1,0,0,0,0
35,2130.45,0,0,0,0,0,0,1,0,0
58,1191.4,0,0,1,0,1,0,0,0,0
1,50.5,0,0,0,0,0,1,0,1,1
52,2554.0,0,0,1,0,0,0,0,0,0
70,5589.45,0,0,1,0,0,0,1,0,0
19,467.7,0,0,1,0,1,0,0,1,0
1,74.4,1,0,0,1,0,1,0,1,1
35,3756.45,0,0,0,1,0,1,1,1,0
32,3334.9,0,0,0,1,0,1,0,1,0
17,920.5,0,0,0,0,0,0,1,1,0
67,3431.75,0,1,0,0,0,0,0,0,0
9,150.35,0,0,0,0,1,0,0,0,0
31,2587.7,0,1,0,0,0,0,0,1,1
4,367.95,0,0,0,1,0,1,1,0,0
58,5125.75,1,1,0,1,0,0,1,1,0
60,4801.1,0,1,0,0,0,0,1,0,0
58,6219.6,0,1,0,1,0,1,0,1,1
1,19.55,0,0,0,0,1,0,0,0,0
27,550.1,0,0,1,0,1,0,0,0,0
66,7862.25,1,1,0,1,0,1,1,1,0
15,1242.2,0,0,0,1,0,0,1,1,0
47,4871.05,1,0,0,1,0,1,0,1,1
41,3190.65,0,0,0,1,0,0,1,1,0
59,2666.75,0,0,0,0,0,1,0,1,0
50,3533.6,0,0,1,1,0,0,0,0,0
17,792.15,0,1,0,0,0,0,1,0,0
6,295.65,0,0,0,0,0,1,1,1,0
51,1459.35,1,0,0,0,0,0,0,1,0
44,4398.15,0,0,0,1,0,1,0,0,1
49,4297.95,0,0,0,1,0,0,0,1,0
2,167.3,0,0,0,1,0,1,0,0,1
59,4096.9,0,1,0,0,0,0,1,1,0
50,3454.6,1,0,0,0,0,0,1,1,0
59,1286.0,0,0,1,0,1,0,0,0,0
18,1387.0,0,0,0,1,0,0,0,0,0
10,786.3,0,0,0,1,0,1,0,0,0
14,641.25,0,1,0,0,0,1,0,0,0
35,705.45,0,0,1,0,1,0,0,0,0
8,345.5,0,1,0,0,0,0,0,1,0
18,345.9,0,1,0,0,1,0,0,0,0
60,5811.8,0,1,0,1,0,0,1,0,0
1,94.4,0,0,0,1,0,1,0,0,1
6,124.45,0,0,1,0,1,0,0,0,0
19,1375.6,0,0,0,0,0,0,1,1,0
53,3491.55,0,1,0,0,0,0,1,0,0
72,7920.7,1,0,1,1,0,0,1,1,0
60,6640.7,0,0,1,1,0,0,0,1,0
1,55.0,0,0,0,0,0,0,0,1,1
13,718.1,0,0,0,0,0,0,0,0,0
5,320.4,0,0,0,1,0,0,0,0,0
1,101.45,0,0,0,1,0,1,0,1,1
13,1334.45,0,0,0,1,0,1,0,0,0
37,3358.65,0,1,0,0,0,0,1,1,0
64,4764.0,0,0,0,1,0,0,1,1,0
5,350.3,0,0,0,0,0,0,0,0,1
61,5703.0,0,0,1,1,0,0,0,1,0
1,69.5,0,0,0,1,0,1,0,1,1
1,18.85,0,0,0,0,1,0,0,1,1
26,525.55,0,1,0,0,1,0,0,0,0
1,69.2,0,0,0,1,0,1,0,1,1
24,483.15,0,0,1,0,1,0,0,0,0
17,934.8,0,1,0,0,0,1,0,0,0
26,786.5,0,0,0,0,0,0,0,1,0
1,69.65,0,0,0,1,0,1,0,1,1
40,4086.3,1,0,0,1,0,1,1,0,1
52,5364.8,0,0,0,1,0,1,0,1,0
1,82.3,0,0,0,1,0,1,0,1,1
1,20.3,0,0,0,0,1,0,0,0,0
21,770.4,0,0,1,0,0,0,1,0,0
67,6816.95,0,1,0,1,0,0,0,1,0
44,2419.55,0,0,0,0,0,0,1,0,0
70,4138.7,0,1,0,0,0,1,0,0,0
3,267.6,0,0,0,1,0,1,0,0,1
56,3457.45,0,0,1,0,0,0,1,1,0
13,1115.2,0,0,0,1,0,1,0,1,1
58,5435.6,0,0,0,1,0,0,1,1,1
42,4186.3,0,0,0,1,0,1,0,1,1
1,25.05,1,0,0,0,0,1,0,0,1
46,4630.2,0,0,1,1,0,0,1,0,0
63,3221.25,0,0,1,0,0,0,1,1,0
11,688.5,0,0,0,0,0,1,0,1,0
15,867.1,0,0,0,0,0,0,0,1,0
72,4746.05,0,0,1,0,0,1,1,1,0
29,712.85,0,0,0,0,0,0,0,1,1
1,48.95,0,0,0,0,0,1,0,0,1
6,355.1,0,0,0,0,0,1,0,0,0
1,45.3,0,0,0,0,0,1,0,0,1
63,5764.7,0,1,0,1,0,1,0,1,0
2,167.3,0,0,0,1,0,1,0,1,1
18,428.45,0,0,1,0,1,0,0,0,0
43,1505.35,0,0,0,0,0,0,1,0,0
15,693.45,0,1,0,0,0,0,1,0,0
10,930.4,0,0,0,1,0,1,0,0,1
55,1177.95,0,0,1,0,1,0,0,0,0
49,5069.65,0,1,0,1,0,0,0,1,1
6,324.25,0,0,0,0,0,0,0,1,1
70,1458.1,0,0,1,0,1,0,0,0,0
